regiao,sigla_uf,cod_macrorregiao_sus,nome_macrorregiao_sus,cod_microrregiao_sus,nome_microrregiao_sus,cod_sus,cod_ibge,nome_municipio
NORTE,PA,1512,MACRORREGIONAL I,15006,METROPOLITANA I,150635,1506351,SANTA BARBARA DO PARA
NORTE,PA,1512,MACRORREGIONAL I,15013,MARAJÓ I,150640,1506401,SANTA CRUZ DO ARARI
NORTE,PA,1511,MACRORREGIONAL II,15007,METROPOLITANA II,150650,1506500,SANTA IZABEL DO PARA
NORTE,PA,1511,MACRORREGIONAL II,15009,RIO CAETÉS,150655,1506559,SANTA LUZIA DO PARA
NORTE,PA,1509,MACRORREGIONAL IV,15001,ARAGUAIA,150658,1506583,SANTA MARIA DAS BARREIRAS
NORTE,PA,1511,MACRORREGIONAL II,15008,METROPOLITANA III,150660,1506609,SANTA MARIA DO PARA
NORTE,PA,1509,MACRORREGIONAL IV,15001,ARAGUAIA,150670,1506708,SANTANA DO ARAGUAIA
NORTE,PA,1510,MACRORREGIONAL III,15002,BAIXO AMAZONAS,150680,1506807,SANTAREM
NORTE,PA,1511,MACRORREGIONAL II,15009,RIO CAETÉS,150690,1506906,SANTAREM NOVO
NORTE,PA,1511,MACRORREGIONAL II,15007,METROPOLITANA II,150700,1507003,SANTO ANTONIO DO TAUA
NORTE,PA,1511,MACRORREGIONAL II,15007,METROPOLITANA II,150710,1507102,SAO CAETANO DE ODIVELAS
NORTE,PA,1509,MACRORREGIONAL IV,15003,CARAJÁS,150715,1507151,SAO DOMINGOS DO ARAGUAIA
NORTE,PA,1511,MACRORREGIONAL II,15008,METROPOLITANA III,150720,1507201,SAO DOMINGOS DO CAPIM
NORTE,PA,1509,MACRORREGIONAL IV,15001,ARAGUAIA,150730,1507300,SAO FELIX DO XINGU
NORTE,PA,1511,MACRORREGIONAL II,15008,METROPOLITANA III,150740,1507409,SAO FRANCISCO DO PARA
NORTE,PA,1509,MACRORREGIONAL IV,15003,CARAJÁS,150745,1507458,SAO GERALDO DO ARAGUAIA
NORTE,PA,1511,MACRORREGIONAL II,15008,METROPOLITANA III,150746,1507466,SAO JOAO DA PONTA
NORTE,PA,1511,MACRORREGIONAL II,15009,RIO CAETÉS,150747,1507474,SAO JOAO DE PIRABAS
NORTE,PA,1509,MACRORREGIONAL IV,15003,CARAJÁS,150750,1507508,SAO JOAO DO ARAGUAIA
NORTE,PA,1511,MACRORREGIONAL II,15008,METROPOLITANA III,150760,1507607,SAO MIGUEL DO GUAMA
NORTE,PA,1512,MACRORREGIONAL I,15013,MARAJÓ I,150770,1507706,SAO SEBASTIAO DA BOA VISTA
NORTE,PA,1509,MACRORREGIONAL IV,15001,ARAGUAIA,150775,1507755,SAPUCAIA
NORTE,PA,1510,MACRORREGIONAL III,15012,XINGU,150780,1507805,SENADOR JOSE PORFIRIO
NORTE,PA,1512,MACRORREGIONAL I,15013,MARAJÓ I,150790,1507904,SOURE
NORTE,PA,1509,MACRORREGIONAL IV,15004,LAGO DE TUCURUÍ,150795,1507953,TAILANDIA
NORTE,PA,1511,MACRORREGIONAL II,15008,METROPOLITANA III,150796,1507961,TERRA ALTA
NORTE,PA,1510,MACRORREGIONAL III,15002,BAIXO AMAZONAS,150797,1507979,TERRA SANTA
NORTE,PA,1511,MACRORREGIONAL II,15007,METROPOLITANA II,150800,1508001,TOME-ACU
NORTE,PA,1511,MACRORREGIONAL II,15009,RIO CAETÉS,150803,1508035,TRACUATEUA
NORTE,PA,1510,MACRORREGIONAL III,15010,TAPAJÓS,150805,1508050,TRAIRAO
NORTE,PA,1509,MACRORREGIONAL IV,15001,ARAGUAIA,150808,1508084,TUCUMA
NORTE,PA,1509,MACRORREGIONAL IV,15004,LAGO DE TUCURUÍ,150810,1508100,TUCURUI
NORTE,PA,1511,MACRORREGIONAL II,15008,METROPOLITANA III,150812,1508126,ULIANOPOLIS
NORTE,PA,1510,MACRORREGIONAL III,15012,XINGU,150815,1508159,URUARA
NORTE,PA,1511,MACRORREGIONAL II,15007,METROPOLITANA II,150820,1508209,VIGIA
NORTE,PA,1511,MACRORREGIONAL II,15009,RIO CAETÉS,150830,1508308,VISEU
NORTE,PA,1510,MACRORREGIONAL III,15012,XINGU,150835,1508357,VITORIA DO XINGU
NORTE,PA,1509,MACRORREGIONAL IV,15001,ARAGUAIA,150840,1508407,XINGUARA
NORTE,AP,1601,MACRO UNICA - AP,16001,ÁREA CENTRAL,160005,1600055,SERRA DO NAVIO
NORTE,AP,1601,MACRO UNICA - AP,16002,ÁREA NORTE,160010,1600105,AMAPA
NORTE,AP,1601,MACRO UNICA - AP,16001,ÁREA CENTRAL,160015,1600154,PEDRA BRANCA DO AMAPARI
NORTE,AP,1601,MACRO UNICA - AP,16002,ÁREA NORTE,160020,1600204,CALCOENE
NORTE,AP,1601,MACRO UNICA - AP,16001,ÁREA CENTRAL,160021,1600212,CUTIAS
NORTE,AP,1601,MACRO UNICA - AP,16001,ÁREA CENTRAL,160023,1600238,FERREIRA GOMES
NORTE,AP,1601,MACRO UNICA - AP,16001,ÁREA CENTRAL,160025,1600253,ITAUBAL
NORTE,AP,1601,MACRO UNICA - AP,16003,ÁREA SUDOESTE,160027,1600279,LARANJAL DO JARI
NORTE,AP,1601,MACRO UNICA - AP,16001,ÁREA CENTRAL,160030,1600303,MACAPA
NORTE,AP,1601,MACRO UNICA - AP,16003,ÁREA SUDOESTE,160040,1600402,MAZAGAO
NORTE,AP,1601,MACRO UNICA - AP,16002,ÁREA NORTE,160050,1600501,OIAPOQUE
NORTE,AP,1601,MACRO UNICA - AP,16001,ÁREA CENTRAL,160053,1600535,PORTO GRANDE
NORTE,AP,1601,MACRO UNICA - AP,16002,ÁREA NORTE,160055,1600550,PRACUUBA
NORTE,AP,1601,MACRO UNICA - AP,16003,ÁREA SUDOESTE,160060,1600600,SANTANA
NORTE,AP,1601,MACRO UNICA - AP,16002,ÁREA NORTE,160070,1600709,TARTARUGALZINHO
NORTE,AP,1601,MACRO UNICA - AP,16003,ÁREA SUDOESTE,160080,1600808,VITORIA DO JARI
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17007,CANTÃO,170025,1700251,ABREULANDIA
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,170030,1700301,AGUIARNOPOLIS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,170035,1700350,ALIANCA DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17003,SUDESTE,170040,1700400,ALMAS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,170070,1700707,ALVORADA
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,170100,1701002,ANANAS
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,170105,1701051,ANGICO
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17006,CAPIM DOURADO,170110,1701101,APARECIDA DO RIO NEGRO
NORTE,TO,1701,MACRORREGIAO NORTE,17001,MÉDIO NORTE ARAGUAIA,170130,1701309,ARAGOMINAS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17007,CANTÃO,170190,1701903,ARAGUACEMA
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,170200,1702000,ARAGUACU
NORTE,TO,1701,MACRORREGIAO NORTE,17001,MÉDIO NORTE ARAGUAIA,170210,1702109,ARAGUAINA
NORTE,TO,1701,MACRORREGIAO NORTE,17001,MÉDIO NORTE ARAGUAIA,170215,1702158,ARAGUANA
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,170220,1702208,ARAGUATINS
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,170230,1702307,ARAPOEMA
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17003,SUDESTE,170240,1702406,ARRAIAS
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,170255,1702554,AUGUSTINOPOLIS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17003,SUDESTE,170270,1702703,AURORA DO TOCANTINS
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,170290,1702901,AXIXA DO TOCANTINS
NORTE,TO,1701,MACRORREGIAO NORTE,17001,MÉDIO NORTE ARAGUAIA,170300,1703008,BABACULANDIA
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,170305,1703057,BANDEIRANTES DO TOCANTINS
NORTE,TO,1701,MACRORREGIAO NORTE,17001,MÉDIO NORTE ARAGUAIA,170307,1703073,BARRA DO OURO
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17007,CANTÃO,170310,1703107,BARROLANDIA
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,170320,1703206,BERNARDO SAYAO
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,170330,1703305,BOM JESUS DO TOCANTINS
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,170360,1703602,BRASILANDIA DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17008,AMOR PERFEITO,170370,1703701,BREJINHO DE NAZARE
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,170380,1703800,BURITI DO TOCANTINS
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,170382,1703826,CACHOEIRINHA
NORTE,TO,1701,MACRORREGIAO NORTE,17001,MÉDIO NORTE ARAGUAIA,170384,1703842,CAMPOS LINDOS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,170386,1703867,CARIRI DO TOCANTINS
NORTE,TO,1701,MACRORREGIAO NORTE,17001,MÉDIO NORTE ARAGUAIA,170388,1703883,CARMOLANDIA
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,170389,1703891,CARRASCO BONITO
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17007,CANTÃO,170390,1703909,CASEARA
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,170410,1704105,CENTENARIO
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17007,CANTÃO,170460,1704600,CHAPADA DE AREIA
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17008,AMOR PERFEITO,170510,1705102,CHAPADA DA NATIVIDADE
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,170550,1705508,COLINAS DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17003,SUDESTE,170555,1705557,COMBINADO
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17003,SUDESTE,170560,1705607,CONCEICAO DO TOCANTINS
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,170600,1706001,COUTO MAGALHAES
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17007,CANTÃO,170610,1706100,CRISTALANDIA
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,170625,1706258,CRIXAS DO TOCANTINS
NORTE,TO,1701,MACRORREGIAO NORTE,17001,MÉDIO NORTE ARAGUAIA,170650,1706506,DARCINOPOLIS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17003,SUDESTE,170700,1707009,DIANOPOLIS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17007,CANTÃO,170710,1707108,DIVINOPOLIS DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17007,CANTÃO,170720,1707207,DOIS IRMAOS DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,170730,1707306,DUERE
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,170740,1707405,ESPERANTINA
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17008,AMOR PERFEITO,170755,1707553,FATIMA
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,170765,1707652,FIGUEIROPOLIS
NORTE,TO,1701,MACRORREGIAO NORTE,17001,MÉDIO NORTE ARAGUAIA,170770,1707702,FILADELFIA
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,170820,1708205,FORMOSO DO ARAGUAIA
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17006,CAPIM DOURADO,170825,1708254,FORTALEZA DO TABOCAO
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,170830,1708304,GOIANORTE
NORTE,TO,1701,MACRORREGIAO NORTE,17001,MÉDIO NORTE ARAGUAIA,170900,1709005,GOIATINS
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,170930,1709302,GUARAI
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,170950,1709500,GURUPI
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17008,AMOR PERFEITO,170980,1709807,IPUEIRAS
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,171050,1710508,ITACAJA
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,171070,1710706,ITAGUATINS
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,171090,1710904,ITAPIRATINS
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,171110,1711100,ITAPORA DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,171150,1711506,JAU DO TOCANTINS
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,171180,1711803,JUARINA
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17007,CANTÃO,171190,1711902,LAGOA DA CONFUSAO
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17006,CAPIM DOURADO,171195,1711951,LAGOA DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17006,CAPIM DOURADO,171200,1712009,LAJEADO
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17003,SUDESTE,171215,1712157,LAVANDEIRA
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17006,CAPIM DOURADO,171240,1712405,LIZARDA
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,171245,1712454,LUZINOPOLIS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17007,CANTÃO,171250,1712504,MARIANOPOLIS DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17008,AMOR PERFEITO,171270,1712702,MATEIROS
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,171280,1712801,MAURILANDIA DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17006,CAPIM DOURADO,171320,1713205,MIRACEMA DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17006,CAPIM DOURADO,171330,1713304,MIRANORTE
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17008,AMOR PERFEITO,171360,1713601,MONTE DO CARMO
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17007,CANTÃO,171370,1713700,MONTE SANTO DO TOCANTINS
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,171380,1713809,PALMEIRAS DO TOCANTINS
NORTE,TO,1701,MACRORREGIAO NORTE,17001,MÉDIO NORTE ARAGUAIA,171395,1713957,MURICILANDIA
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17008,AMOR PERFEITO,171420,1714203,NATIVIDADE
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,171430,1714302,NAZARE
NORTE,TO,1701,MACRORREGIAO NORTE,17001,MÉDIO NORTE ARAGUAIA,171488,1714880,NOVA OLINDA
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17007,CANTÃO,171500,1715002,NOVA ROSALANDIA
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17006,CAPIM DOURADO,171510,1715101,NOVO ACORDO
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17003,SUDESTE,171515,1715150,NOVO ALEGRE
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17003,SUDESTE,171525,1715259,NOVO JARDIM
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17008,AMOR PERFEITO,171550,1715507,OLIVEIRA DE FATIMA
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,171570,1715705,PALMEIRANTE
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,171575,1715754,PALMEIROPOLIS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17007,CANTÃO,171610,1716109,PARAISO DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17003,SUDESTE,171620,1716208,PARANA
NORTE,TO,1701,MACRORREGIAO NORTE,17001,MÉDIO NORTE ARAGUAIA,171630,1716307,PAU D'ARCO
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,171650,1716505,PEDRO AFONSO
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,171660,1716604,PEIXE
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,171665,1716653,PEQUIZEIRO
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,171670,1716703,COLMEIA
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17008,AMOR PERFEITO,171700,1717008,PINDORAMA DO TOCANTINS
NORTE,TO,1701,MACRORREGIAO NORTE,17001,MÉDIO NORTE ARAGUAIA,171720,1717206,PIRAQUE
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17007,CANTÃO,171750,1717503,PIUM
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17003,SUDESTE,171780,1717800,PONTE ALTA DO BOM JESUS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17008,AMOR PERFEITO,171790,1717909,PONTE ALTA DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17003,SUDESTE,171800,1718006,PORTO ALEGRE DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17008,AMOR PERFEITO,171820,1718204,PORTO NACIONAL
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,171830,1718303,PRAIA NORTE
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,171840,1718402,PRESIDENTE KENNEDY
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17007,CANTÃO,171845,1718451,PUGMIL
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,171850,1718501,RECURSOLANDIA
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,171855,1718550,RIACHINHO
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17003,SUDESTE,171865,1718659,RIO DA CONCEICAO
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17006,CAPIM DOURADO,171870,1718709,RIO DOS BOIS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17006,CAPIM DOURADO,171875,1718758,RIO SONO
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,171880,1718808,SAMPAIO
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,171884,1718840,SANDOLANDIA
NORTE,TO,1701,MACRORREGIAO NORTE,17001,MÉDIO NORTE ARAGUAIA,171886,1718865,SANTA FE DO ARAGUAIA
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,171888,1718881,SANTA MARIA DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,171889,1718899,SANTA RITA DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17008,AMOR PERFEITO,171890,1718907,SANTA ROSA DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17006,CAPIM DOURADO,171900,1719004,SANTA TEREZA DO TOCANTINS
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,172000,1720002,SANTA TEREZINHA DO TOCANTINS
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,172010,1720101,SAO BENTO DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17006,CAPIM DOURADO,172015,1720150,SAO FELIX DO TOCANTINS
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,172020,1720200,SAO MIGUEL DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,172025,1720259,SAO SALVADOR DO TOCANTINS
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,172030,1720309,SAO SEBASTIAO DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,172049,1720499,SAO VALERIO
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17008,AMOR PERFEITO,172065,1720655,SILVANOPOLIS
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,172080,1720804,SITIO NOVO DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,172085,1720853,SUCUPIRA
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17003,SUDESTE,172090,1720903,TAGUATINGA
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17003,SUDESTE,172093,1720937,TAIPAS DO TOCANTINS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17005,ILHA DO BANANAL,172097,1720978,TALISMA
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17006,CAPIM DOURADO,172100,1721000,PALMAS
NORTE,TO,1702,MACRORREGIAO CENTRO-SUL,17006,CAPIM DOURADO,172110,1721109,TOCANTINIA
NORTE,TO,1701,MACRORREGIAO NORTE,17002,BICO DO PAPAGAIO,172120,1721208,TOCANTINOPOLIS
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,172125,1721257,TUPIRAMA
NORTE,TO,1701,MACRORREGIAO NORTE,17004,CERRADO TOCANTINS ARAGUAIA,172130,1721307,TUPIRATINS
NORTE,TO,1701,MACRORREGIAO NORTE,17001,MÉDIO NORTE ARAGUAIA,172208,1722081,WANDERLANDIA
NORTE,TO,1701,MACRORREGIAO NORTE,17001,MÉDIO NORTE ARAGUAIA,172210,1722107,XAMBIOA
NORDESTE,MA,2109,MACRORREGIAO SUL,21001,AÇAILÂNDIA,210005,2100055,ACAILANDIA
NORDESTE,MA,2111,MACRORREGIAO LESTE,21005,CAXIAS,210010,2100105,AFONSO CUNHA
NORDESTE,MA,2110,MACRORREGIAO NORTE,21006,CHAPADINHA,210015,2100154,AGUA DOCE DO MARANHAO
NORDESTE,MA,2110,MACRORREGIAO NORTE,21016,SÃO LUÍS,210020,2100204,ALCANTARA
NORDESTE,MA,2111,MACRORREGIAO LESTE,21005,CAXIAS,210030,2100303,ALDEIAS ALTAS
NORDESTE,MA,2110,MACRORREGIAO NORTE,21002,BACABAL,210040,2100402,ALTAMIRA DO MARANHAO
NORDESTE,MA,2111,MACRORREGIAO LESTE,21007,CODÓ,210043,2100436,ALTO ALEGRE DO MARANHAO
NORDESTE,MA,2110,MACRORREGIAO NORTE,21014,SANTA INÊS,210047,2100477,ALTO ALEGRE DO PINDARE
NORDESTE,MA,2109,MACRORREGIAO SUL,21003,BALSAS,210050,2100501,ALTO PARNAIBA
NORDESTE,MA,2110,MACRORREGIAO NORTE,21019,ZÉ DOCA,210055,2100550,AMAPA DO MARANHAO
NORDESTE,MA,2109,MACRORREGIAO SUL,21008,IMPERATRIZ,210060,2100600,AMARANTE DO MARANHAO
NORDESTE,MA,2110,MACRORREGIAO NORTE,21009,ITAPECURU MIRIM,210070,2100709,ANAJATUBA
NORDESTE,MA,2110,MACRORREGIAO NORTE,21006,CHAPADINHA,210080,2100808,ANAPURUS
NORDESTE,MA,2110,MACRORREGIAO NORTE,21011,PINHEIRO,210083,2100832,APICUM-ACU
NORDESTE,MA,2110,MACRORREGIAO NORTE,21019,ZÉ DOCA,210087,2100873,ARAGUANA
NORDESTE,MA,2110,MACRORREGIAO NORTE,21006,CHAPADINHA,210090,2100907,ARAIOSES
NORDESTE,MA,2109,MACRORREGIAO SUL,21004,BARRA DO CORDA,210095,2100956,ARAME
NORDESTE,MA,2110,MACRORREGIAO NORTE,21009,ITAPECURU MIRIM,210100,2101004,ARARI
NORDESTE,MA,2110,MACRORREGIAO NORTE,21013,ROSÁRIO,210110,2101103,AXIXA
NORDESTE,MA,2110,MACRORREGIAO NORTE,21002,BACABAL,210120,2101202,BACABAL
NORDESTE,MA,2110,MACRORREGIAO NORTE,21013,ROSÁRIO,210125,2101251,BACABEIRA
NORDESTE,MA,2110,MACRORREGIAO NORTE,21011,PINHEIRO,210130,2101301,BACURI
NORDESTE,MA,2110,MACRORREGIAO NORTE,21018,VIANA,210135,2101350,BACURITUBA
NORDESTE,MA,2109,MACRORREGIAO SUL,21003,BALSAS,210140,2101400,BALSAS
NORDESTE,MA,2111,MACRORREGIAO LESTE,21015,SÃO JOÃO DOS PATOS,210150,2101509,BARAO DE GRAJAU
NORDESTE,MA,2109,MACRORREGIAO SUL,21004,BARRA DO CORDA,210160,2101608,BARRA DO CORDA
NORDESTE,MA,2110,MACRORREGIAO NORTE,21013,ROSÁRIO,210170,2101707,BARREIRINHAS
NORDESTE,MA,2110,MACRORREGIAO NORTE,21009,ITAPECURU MIRIM,210173,2101731,BELAGUA
NORDESTE,MA,2110,MACRORREGIAO NORTE,21014,SANTA INÊS,210177,2101772,BELA VISTA DO MARANHAO
NORDESTE,MA,2111,MACRORREGIAO LESTE,21015,SÃO JOÃO DOS PATOS,210180,2101806,BENEDITO LEITE
NORDESTE,MA,2110,MACRORREGIAO NORTE,21011,PINHEIRO,210190,2101905,BEQUIMAO
NORDESTE,MA,2111,MACRORREGIAO LESTE,21010,PEDREIRAS,210193,2101939,BERNARDO DO MEARIM
NORDESTE,MA,2110,MACRORREGIAO NORTE,21019,ZÉ DOCA,210197,2101970,BOA VISTA DO GURUPI
NORDESTE,MA,2110,MACRORREGIAO NORTE,21014,SANTA INÊS,210200,2102002,BOM JARDIM
NORDESTE,MA,2109,MACRORREGIAO SUL,21001,AÇAILÂNDIA,210203,2102036,BOM JESUS DAS SELVAS
NORDESTE,MA,2110,MACRORREGIAO NORTE,21002,BACABAL,210207,2102077,BOM LUGAR
NORDESTE,MA,2110,MACRORREGIAO NORTE,21006,CHAPADINHA,210210,2102101,BREJO
NORDESTE,MA,2110,MACRORREGIAO NORTE,21002,BACABAL,210215,2102150,BREJO DE AREIA
NORDESTE,MA,2111,MACRORREGIAO LESTE,21005,CAXIAS,210220,2102200,BURITI
